Call Type Number,Active,Send to Drone?,Additional Details (Formulir Detail),Customer Segment,Product,Sub Product,Case Category,Case Type Description,Sub-Description,List of Required Documents,Team Name,Agent SLA,Level 1 OLA,Level 1 Escalation Team,Level 2 OLA,Level 2 Escalation Team,Level 3 OLA,Level 3 Escalation Team,Level 4 OLA,Level 4 Escalation Team,Total SLA,Total OLA,Maker,Checker,Signer,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,external_id
7204,TRUE,FALSE,"Nasabah mengajukan Penghapusan Biaya Materai
Tagihan bulan : ( b/s cycle )
Nominal : Rp . …
Alasan pengajuan : ...
Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
Tolong bantuannya untuk tindak lanjut.
Terima kasih.
Copy month profile
Copy biaya yang dimaksud

(Cantumkan juga nominal atau total nominal pada kolom nominal)",Individu Umum,Loans,Kartu Kredit,Request,Nasabah Mengajukan Penghapusan Biaya Materai,,,T3.1 - CDD(OPE ITEM),1.0,5.0,CDD - Business Operation Team - ITEM,,,,,,,,,,5.0,,,,,,,,,6.0,5.0,KKD-OPS-ITEM,,,,,,,,,,,,,,,,,7204
7205,TRUE,FALSE,"Nasabah mengajukan Penghapusan Biaya estatement
Tagihan bulan : ( b/s cycle )
Nominal : Rp . …
Alasan pengajuan : ...
Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
Tolong bantuannya untuk tindak lanjut.
Terima kasih.
Copy month profile
Copy biaya yang dimaksud

(Cantumkan juga nominal atau total nominal pada kolom nominal)",Individu Umum,Loans,Kartu Kredit,Request,Nasabah Mengajukan Penghapusan Biaya E-statement,,,"T3.1 - CDD(OPE Delivery), T3.2 - CDD(OPE ITEM)",1.0,2.0,CDD - Business Operation Team - Delivery,5.0,CDD - Business Operation Team - ITEM,,,,,,,,2.0,5.0,,,,,,,,8.0,7.0,KKD-AKK-ACQPR,,,,,,,,,,,,,,,,,7205
7206,TRUE,FALSE,"Nasabah mengajukan Penghapusan Biaya Pergantian Kartu
Tagihan bulan : ( b/s cycle )
Nominal : Rp . …
Alasan pengajuan : ...
Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
Tolong bantuannya untuk tindak lanjut.
Terima kasih.
Copy month profile
Copy biaya yang dimaksud

(Cantumkan juga nominal atau total nominal pada kolom nominal)",Individu Umum,Loans,Kartu Kredit,Request,Nasabah Mengajukan Penghapusan Biaya Pergantian Kartu Kredit,,,T3.1 - CDD(OPE ITEM),1.0,5.0,CDD - Business Operation Team - ITEM,,,,,,,,,,5.0,,,,,,,,,6.0,5.0,KKD-OPS-DELIVERY,,,,,,,,,,,,,,,,,7206
7207,TRUE,FALSE,"Nasabah mengajukan Penghapusan Biaya Kenaikan Limit
Tagihan bulan : ( b/s cycle )
Nominal : Rp . …
Alasan pengajuan : ...
Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
Tolong bantuannya untuk tindak lanjut.
Terima kasih.
Copy month profile
Copy biaya yang dimaksud

(Cantumkan juga nominal atau total nominal pada kolom nominal)",Individu Umum,Loans,Kartu Kredit,Request,Nasabah Mengajukan Penghapusan Biaya Kenaikan Limit Kartu Kredit,,,"T3.1 - CDD(CLF-1 LIMIT), T3.2 - CDD(OPE ITEM)",1.0,4.0,CDD - Clf-1 Credit Card Init - LIMIT,2.0,CDD - Business Operation Team - ITEM,,,,,,,,4.0,2.0,,,,,,,,7.0,6.0,KKD-CRI-LIMIT,,,,,,,,,,,,,,,,,7207
7208,TRUE,FALSE,"Nasabah mengajukan Penghapusan Biaya Notifikasi
Tagihan bulan : ( b/s cycle )
Nominal : Rp . …
Alasan pengajuan : ...
Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
Tolong bantuannya untuk tindak lanjut.
Terima kasih.
Copy month profile
Copy biaya yang dimaksud

(Cantumkan juga nominal atau total nominal pada kolom nominal)",Individu Umum,Loans,Kartu Kredit,Request,Nasabah Mengajukan Penghapusan Biaya Notifikasi Transaksi,,,T3.1 - CDD(OPE ITEM),1.0,3.0,CDD - Business Operation Team - ITEM,,,,,,,,,,3.0,,,,,,,,,4.0,3.0,KKD-PBK-KKPBK,,,,,,,,,,,,,,,,,7208
7300,TRUE,FALSE,,Individu Umum,Loans,Kartu Kredit,Inquiry,"Nasabah Komplain Biaya, Bunga, dan Biaya Keterlambatan Kartu Kredir",,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,KKD-OPS-MSU,,,,,,,,,,,,,,,,,7300
7700,TRUE,FALSE,"Nasabah mengajukan keberatan transaksi pada
Tagihan bulan : ... ( b/s cycle )
Tanggal transaksi : ...
Lokasi transaksi : ... ( nama merchant )
Nominal : Rp. ...
Alasan pengajuan : ...
Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
Tolong bantuannya untuk tindak lanjut. Terima kasih.
Copy PCHI

Merujuk TT : (nomor TT Dispute)
Mohon bantuannya untuk pengiriman formulir sanggahan transaksi ke alamat email/nomor fax : …
Terima kasih

Nasabah mengajukan keberatan transaksi pada
Tagihan bulan : ... ( b/s cycle )
Tanggal transaksi : ...
Tanggal Posting :
Lokasi transaksi : ... ( nama merchant )
Nominal : Rp. ...
kode ARN :
POS MODE :
Alasan pengajuan : ...

Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
Tolong bantuannya untuk tindak lanjut. Terima kasih.


Copy PCHI

Permintaan pemblokiran KK BRI
Alasan pemblokiran : ...
Tanggal / Jam lapor : ...
Tanggal / Jam pemblokiran : ...
Pemblokiran dilakukan oleh : ...
Pengajuan kartu pengganti : ( ya )
Transaksi terakhir : ( nama merchant )
Tanggal transaksi terakhir : ...
Nominal : ...
Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
Transaksi terakhir sudah diinformasikan.
Kartu pengganti dikirimkan ke alamat ........................
Tolong bantuannya untuk tindak lanjut. Terima kasih
Copy month profile",Individu Umum,Loans,Kartu Kredit,Fraud / Suspicious Transactions,Nasabah Melaporkan Sanggahan Transaksi Kartu Kredit BRI di Merchant BRI,,"1. form sanggahan 
2. ktp kartu kredit","T3.1 - FST(TSC), T4.1 - CRS",1.0,7.0,FST - Transaction & Service Compliance,1.0,SCC - Customer Resolution,,,,,,,,7.0,1.0,,,,,,,,9.0,8.0,KKD-AKK-ACQPR,,,,,,,,,,,,,,,,,7700
7701,TRUE,FALSE,"Nasabah mengajukan keberatan transaksi pada
Tagihan bulan : ... ( b/s cycle )
Tanggal transaksi : ...
Tanggal Posting :
Lokasi transaksi : ... ( ATM BRI )
Nominal : Rp. ...
Alasan pengajuan : ...

Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
Tolong bantuannya untuk tindak lanjut. Terima kasih.


Copy PCHI",Individu Umum,Loans,Kartu Kredit,Fraud / Suspicious Transactions,Nasabah Komplain Gagal Tarik Tunai Menggunakan Kartu Kredit di ATM BRI,,"1. form sanggahan 
2. ktp kartu kredit","T3.1 - CDD(OPE ITEM), Include POD(MSR)",1.0,8.0,CDD - Business Operation Team - ITEM,,,,,,,,,,8.0,,,,,,,,,9.0,8.0,KKD-OPS-ITEM,,,,,,,,,,,,,,,,,7701
7702,TRUE,FALSE,"Nasabah mengajukan keberatan transaksi pada
Tagihan bulan : ... ( b/s cycle )
Tanggal transaksi : ...
Tanggal Posting :
Lokasi transaksi : ... ( Nama Bank ATM bank lain )
Nominal : Rp. ...
Alasan pengajuan : ...

Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
Tolong bantuannya untuk tindak lanjut. Terima kasih.


Copy PCHI",Individu Umum,Loans,Kartu Kredit,Fraud / Suspicious Transactions,Nasabah Komplain Gagal Tarik Tunai Menggunakan Kartu Kredit di ATM Bank Lain,,"1. form sanggahan 
2. ktp kartu kredit","T3.1 - CDD(CHARGEBACK), T3.2 - CDD(OPE ITEM)",1.0,4.0,CDD - ACU - CHARGEBACK,3.0,CDD - Business Operation Team - ITEM,,,,,,,,4.0,3.0,,,,,,,,8.0,7.0,KKD-RMG-CHARGEBACK,,,,,,,,,,,,,,,,,7702
7703,TRUE,FALSE,"Nasabah mengajukan keberatan transaksi pada
Tagihan bulan : ... ( b/s cycle )
Tanggal transaksi : ...
Tanggal Posting :
Lokasi transaksi : ... ( nama merchant )
Nominal : Rp. ...
kode ARN :
POS MODE :
Alasan pengajuan : ...

Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
Tolong bantuannya untuk tindak lanjut. Terima kasih.


Copy PCHI",Individu Umum,Loans,Kartu Kredit,Fraud / Suspicious Transactions,Nasabah Melaporkan Sanggahan Transaksi Kartu Kredit BRI di Merchant Bank Lain,,"1. form sanggahan 
2. ktp kartu kredit","T3.1 - ORD(FBI), T3.2 - CDD(CHARGEBACK), T3.3 - CDD(OPE ITEM)",1.0,3.0,ORD - Fraud Management & Recovery Desk,3.0,CDD - ACU - CHARGEBACK,2.0,CDD - Business Operation Team - ITEM,,,,,,3.0,3.0,2.0,,,,,,,9.0,8.0,KKD-OPS-ITEM,,,,,,,,,,,,,,,,,7703
7704,TRUE,FALSE,"Nasabah mengajukan keberatan transaksi pada
Tagihan bulan : ... ( b/s cycle )
Tanggal transaksi : ...
Lokasi transaksi : ... ( nama merchant )
Nominal : Rp. ...
Alasan pengajuan : ...
Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
Transaksi : ON US/ OFF US
Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
Tolong bantuannya untuk tindak lanjut. Terima kasih.
Copy PCHI

Penerbitan kartu kredit baru, buatkan laporan dengan calltype 2203 dengan format :

Permintaan pemblokiran KK BRI
Alasan pemblokiran : ...
Tanggal / Jam lapor : ...
Tanggal / Jam pemblokiran : ...
Pemblokiran dilakukan oleh : ...
Pengajuan kartu pengganti : ( ya )
Transaksi terakhir : ( nama merchant )
Tanggal transaksi terakhir : ...
Nominal : ...
Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
Transaksi terakhir sudah diinformasikan.
Kartu pengganti dikirimkan ke alamat ........................
Tolong bantuannya untuk tindak lanjut. Terima kasih
Copy month profile

Buat laporan pengiriman formulir calltype 1102 dengan format

Merujuk TT : (nomor TT Dispute)
Mohon bantuannya untuk pengiriman formulir sanggahan transaksi ke alamat email/nomor fax : …
Terima kasih",Individu Umum,Loans,Kartu Kredit,Fraud / Suspicious Transactions,Nasabah Melaporkan Sanggahan Transaksi tarik Tunai Kartu Kredit di ATM BRI/Bank Lain,,"1. form sanggahan 
2. ktp kartu kredit",T3.1 - ORD(FBI),1.0,4.0,ORD - Fraud Management & Recovery Desk,,,,,,,,,,4.0,,,,,,,,,5.0,4.0,LCC-FBI,,,,,,,,,,,,,,,,,7704
7705,TRUE,FALSE,,Individu Umum,Loans,Kartu Kredit,Complaint - Transaction,Nasabah Komplain Gagal Transaksi Kartu Kredit di EDC Bank Lain Namun ada Tagihan,,"1. form sanggahan 
2. ktp kartu kredit","T3.1 - CDD(CHARGEBACK), T3.2 - CDD(OPE ITEM)",1.0,4.0,ORD - Fraud Management & Recovery Desk,3.0,CDD - Business Operation Team - ITEM,,,,,,,,4.0,3.0,,,,,,,,8.0,7.0,KD-RMG-CHARGEBACK,,,,,,,,,,,,,,,,,7705
7979,TRUE,FALSE,,Korporasi,Savings,Giro,Inquiry,Nasabah Inti Kerjasama (NIK) Menanyakan Informasi Pengunaan Cash Card,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,LCC-CCTNIK,,,,,,,,,,,,,,,,,7979
8001,TRUE,FALSE,"Nasabah mengajukan pemindahan kuota KPM BanSos
Solusi yang diberikan :",All,Servicing,Government Programme,Third Party Support,Nasabah Menanyakan Informasi pemindahan kuota KPM,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,LCC-CCTNIK,,,,,,,,,,,,,,,,,8001
8004,TRUE,FALSE,"Nasabah menanyakan tentang : .......
ID Agen/ ID Pangkalan :
Informasi yang disampaikan agent : .....

( Copy Status yang terdaftar di aplikasi BRIMola )",Korporasi,Transaction Banking,Merchant Solutions,Platform & Device Support,Nasabah komplain terkait kendala Aplikasi BRIMOLA,,,T3.1- FST(MIM),1.0,5.0,FST - Merchant Implementation Management,,,,,,,,,,5.0,,,,,,,,,6.0,5.0,KJT,,,,,,,,,,,,,,,,,8004
8005,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,Nasalah Komplain Permasalahan BRIstore/Merchant Kerjasama BRI,,,T3.1- FST(MIM),1.0,1.0,FST - Merchant Implementation Management,,,,,,,,,,1.0,,,,,,,,,3.0,2.0,LCC-CCTNIK,,,,,,,,,,,,,,,,,8005
8008,TRUE,FALSE,"#URGENT
Nasabah Komplain Karena Ketersedian Kartu
Alasan nasabah:
Unit Kerja pengambilan kartu:
Kode Branch Uker pengambilan kartu :
Tanggal Pengambilan kartu:
Nomor Handphone:",Individu Umum,Servicing,Kartu Debit,Complaint - Non-Transaction,Nasabah Komplain Tidak Mendapatkan Kartu Debit Saat Datang ke Unit Kerja,,,"T2.1 - CRS, T2.2 - Branch(Uker)",1.0,1.0,SCC - Customer Resolution,4.0,Branch,,,,,1.0,4.0,,,,,,,,,,,6.0,5.0,LCC-CRC,,,,,,,,,,,,,,,,,8008
8102,TRUE,FALSE,"Nasabah menanyakan/melaporkan permasalahan Pinjaman.
Format Case pinjaman Briguna:
Jenis Pinjaman :
Permasalahan :

Note: Mohon remark jenis pinjaman, contoh: #Briguna


Format Case pinjaman lainnya:
Jenis Pinjaman :
Permasalahan :

Sudah sarankan datang ke Kantor BRI asal pengajuan pinjaman",All,Loans,"KPR, KUR, KMK, KI",Inquiry,"Nasabah Menanyakan Cara, Syarat & Ketentuan Terkait Produk Pinjaman",,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,LCC-CRC,,,,,,,,,,,,,,,,,8102
8103,TRUE,FALSE,,Individu Umum,Servicing,Mobile Banking,Platform & Device Support,Nasabah Komplain Terkait Menu Qlola,,,T3.1 - TVC,1.0,1.0,Bespoke Tech-Enabled Value Chain Team,,,,,,,,,,1.0,,,,,,,,,3.0,2.0,TVC,,,,,,,,,,,,,,,,,8103
8104,TRUE,FALSE,,Individu Umum,Servicing,Trustee & Wali Amanat,Complaint - Transaction,Nasabah Menanyakan dan Komplain Mengenai Trustee dan Wali Amanat,"1. Informasi Jasa Layanan Trustee/Agen Penampungan/Agen Pembayaran
2. Distribusi Dana Trustee Tidak Sesuai PKS 
3. Reporting Transaksi Trustee
4. Informasi Umum Trustee
5. Informasi Jasa Layanan Wali Amanat
6. Informasi Umum Wali Amanat ",,T3.1 - INV(TCS),1.0,10.0,INV - TCS Operation Team,,,,,,,,,,10.0,,,,,,,,,21.0,20.0,INV - TWA,,,,,,,,,,,,,,,,,8104
8105,TRUE,FALSE,"Nasabah komplain mengenai rekening investment ( DPLK, TRUSTEE, KUSTODIAN, ORI, SUBSIDIARIES)",Individu Umum,Investment,SBN,Products / Promotion Inquiry,"Nasabah Menanyakan Cara, Syarat & Ketentuan Terkait Produk Investasi","1. Breakdown by Investment Product
2. Potential to generate leads",,T2.1- CRS,1.0,1.0,SCC - Customer Resolution,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,LCC-CCTNIK,,,,,,,,,,,,,,,,,8105
8106,TRUE,FALSE,"Peserta menanyakan Status DPLK/Saldo DPLK/Nomor Kartu DPLK
Atau pengecekan status Pencairan DPLK atau Syarat pengajuan Pencairan Saldo DPLK
(Hapus yang tidak diperlukan)
Nomor Kartu :
Nomor CIF :
Nama :
Tgl Lahir :
(Copy Informasi yang tercantum pada aplikasi SI DPLK)",Individu Umum,Investment,DPLK,Complaint - Transaction,Nasabah Komplain Terkait Dana Pensiun Lembaga Keuangan (DPLK),"1. Claim DPLK Belum Terbayarkan
2. Progress Perubahan Jenis Investasi
3. Penarikan Sebagian Belum Terbayarkan
4. Dana Pengalihan Masuk/Keluar Belum Berhasil
5. Iuran DPLK Belum Masuk ke Rekening DPLK
6. Pengiriman Ulang Portfolio/E-Statement DPLK
7. Bukti potong pajak pembayaran DPLK",,T3.1 - INV(DPLK),1.0,9.0,INV - Business Operation DPLK Team,,,,,,,,,,9.0,,,,,,,,,10.0,9.0,DIS-DPLK,,,,,,,,,,,,,,,,,8106
8107,TRUE,FALSE,"Nasabah menanyakan cara : Pendaftaran User/Tambah User BRICams
Sudah informasikan ....(catat sesuai yang diinfo ke nasabah)

Nasabah complain : Pendaftaran User/Tambah User BRICAMS
Detail permasalahan :
Nama perusahaan :
Group perusahaan :
Nomor kontak yang dapat dihubungi.:
PIC pemohon :

Mohon bantuan tindak lanjut
Terima kasih

Nasabah mengajukan pendaftaran User BRICams
Nama perusahaan :
Group perusahaan :
Nomor kontak yang dapat dihubungi.:
PIC pemohon :

Mohon bantuan untuk tindak lanjut
Terima kasih",Korporasi,Servicing,Cash Management,Complaint - Non-Transaction,Nasabah Mengajukan Pendaftaran User BRICAMS/Gagal Login,,,T3.1-TRB(OHD),1.0,3.0,TRB - Operation & Help Desk,,,,,,,,,,3.0,,,,,,,,,7.0,6.0,TRB,,,,,,,,,,,,,,,,,8107
8108,TRUE,FALSE,"Nasabah infokan mengalami kendala saat mengakses Qlola
Menu yang dikeluhkan :
Detail kendala :
Mohon bantuan tindak lanjut
Terima kasih

Nasabah mengajukan pendaftaran Akses User Qlola
Nama Perusahaan :
Inisial Perusahaan/Corp ID BRIcams :
Nama nasabah :
User Name BRICAMS :
Alamat Email :
Nomor handphone :

Mohon bantuan untuk tindak lanjut
Terima kasih

Nasabah Menanyakan/Complain terkait Menu Layanan Qlola Apps
Menu yang dikeluhkan :
Detail Permasalahan :
Solusi yang disampaikan :",Korporasi,Servicing,Cash Management,Platform & Device Support,Nasabah Menanyakan Informasi Menu Layanan Qlola Apps,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,TVC,,,,,,,,,,,,,,,,,8108
8109,TRUE,FALSE,"Nasabah menanyakan/Complain terkait Pembelian Valas via Qlola
Nominal :
Tgl transaksi :
Sudah infokan :…",Korporasi,Servicing,Cash Management,Inquiry,Nasabah Menanyakan Informasi Pembelian Valas via Qlola APPS,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,TRB,,,,,,,,,,,,,,,,,8109
8110,TRUE,FALSE,"Nasabah infokan gagal transaksi outgoing remittence, namun dana terdebet
Sudah infokan :...",Korporasi,Servicing,Cash Management,Complaint - Transaction,"Nasabah komplain gagal generate code reference Qlola Remittance, namun dana terdebet",,,T3.1-TRB(OHD),1.0,3.0,TRB - Operation & Help Desk,,,,,,,,,,3.0,,,,,,,,,4.0,3.0,TRB,,,,,,,,,,,,,,,,,8110
8111,TRUE,FALSE,"Nasabah menanyakan informasi terkait Transaksi Trade Finance
Sudah informasikan :",Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah komplain terkait kendala transaksi Qlola Cash & Trade Transaksi,,,T3.1-TRB(OHD),1.0,3.0,TRB - Operation & Help Desk,,,,,,,,,,3.0,,,,,,,,,4.0,3.0,TRB,,,,,,,,,,,,,,,,,8111
8112,TRUE,FALSE,"Nasabah infokan menerima Bank Garansi Palsu
Nomor :
Uker Penerbit :
Nominal :
No ponsel yang dapat dihubungi :

Mohon bantuan tindak lanjut",Korporasi,Servicing,Cash Management,Fraud / Suspicious Transactions,Nasabah melaporkan dugaan bank garansi palsu pada QLOLA Apps,,,T3.1-TRB(OHD),1.0,5.0,TRB - Operation & Help Desk,,,,,,,,,,5.0,,,,,,,,,11.0,10.0,TRB,,,,,,,,,,,,,,,,,8112
8113,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Nasabah menanyakan Konfirmasi Transaksi Pembayaran dari Pangkalan ke Agen LPG via BRIMOLA,,,T.3.1-FST(MIM),1.0,5.0,FST - Merchant Implementation Management,,,,,,,,,,5.0,,,,,,,,,6.0,5.0,RPT-MCO,,,,,,,,,,,,,,,,,8113
8114,TRUE,FALSE,"Information
Nasabah Infokan User Qlola : Terblokir/Gagal Login Qlola/Sistem aplikasi Down
Sudah infokan :

Maintenance
Nasabah mengajukan reset password Qlola
Nama perusahaan :
Corporate ID :
User ID :
Nama :
Alamt email user :
Mohon bantuan tindak lanjut :",Korporasi,Servicing,Cash Management,Request,"Nasabah komplain terkait username, password, reset atau sistem aplikasi down",,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,TRB,,,,,,,,,,,,,,,,,8114
8115,TRUE,FALSE,"Nasabah melaporkan kendala Corporate Bulling Management
Detail kendala :
Nama perusahaan
Corporate ID/User ID CBM
Nomor Invoice
nominal Invoice
Nama PIC dan Nomor yang dapat dihubungi
Jenis Transaksi
alamat email
Keterangan : Muncul /tidak Keterangan atau notifikasi saat transaksi gagal
Mohon bantuan tindak lanjut
Terima kasih",Korporasi,Servicing,Cash Management,Complaint - Transaction,"Nasabah komplain terkait invoice belum muncul, mutasi belum terupdate, rekening pinjaman belum aktif pada Cash Billing Management",,,T3.1-TRB(OHD),1.0,3.0,TRB - Operation & Help Desk,,,,,,,,,,3.0,,,,,,,,,7.0,6.0,TRB,,,,,,,,,,,,,,,,,8115
8116,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah komplain terkait pembayaran telkom yang belum diterima,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,4.0,3.0,TRB,,,,,,,,,,,,,,,,,8116
8117,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah komplain terkait pembayaran pasca bayar cellular yang belum diterima,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,4.0,3.0,TRB,,,,,,,,,,,,,,,,,8117
8118,TRUE,FALSE,"Jika nasabah menghubungi Contact BRI melaporkan gagal upload virtual BRIVA
Nama Perusahaan :
Corporate ID :
Nomor rekening terdaftar di BRIVA :
Nomor Ponsel Yang Bisa Dihubungi ;
BRIVA Code (5 digit pertama corporate ) :
Respon yang muncul :
infokan kepada nasabah agar file yang ingin diupload dapat dikirimkan melalui email: Helpdesk.nik@bri.co.id

Jika nasabah menghubungi Contact BRI melaporkan nasabah gagal melakukan top up, status masih Paid (saldo sudah berkurang)
Nama Perusahaan :
Nomor rekening :
Corporate ID :
Nomor BRIVA :
Tanggal Transaksi :
Nominal Transaksi :
Email Corporate (yang Terdaftar BRICaMS)
5 digit pertama Code BRIVA pada corporate :
Nomor Ponsel yang bisa dihubungi :
infokan ke nasabah untuk capture kegagalan (FULL) kirim email: Helpdesk.nik@bri.co.id

Jika nasabah menghubungi Contact BRI melaporkan nasabah belum terima BRIVA
Nasabah melaporkan terkait belum terima Virtual BRIVA
agent sudah arahkan untuk ke kantor Bank BRI awal pembukaan rekening

jika nasabah menghubungi Contact BRI melaporkan sudah terdaftar BRIVA akantetapi lupa nomor BRIVA
Nama Perusahaan
Nomor Rekening terdaftar BRIVA
Corporate ID
Email Corporate (yang Terdaftar BRICaMS)
Nomor telepon atau nomor ponsel yang bisa dihubungi
infokan ke nasabah untuk capture kegagalan (FULL) kirim email: Helpdesk.nik@bri.co.id

Jika nasabah menghubungi Contact BRI melaporkan muncul respon ""No data found for BRIVA (data BRIVA yang diinput harus benar)""
Nasabah melaporkan terkait No data found for BRIVA
agent sudah mengarahkan data yang diinput sudah benar, code BRIVA terdiri:
corp : 5 digit
costumer: 10 digit

Jika nasabah menghubungi Contact BRI melaporkan muncul status pembayaran Paid (sukses) namun belum diterima
Nama perusahaan
Nomor rekening
Corporate ID
Nomor BRIVA
Tanggal Transaksi
Nominal Transaksi
Email Corporate (yang Terdaftar BRICaMS)
Respon yang muncul
Bisa disebutkan 5 digit pertama Code BRIVA pada corporate
Nomor Ponsel yang bisa dihubungi
infokan ke nasabah untuk capture kegagalan (FULL) dapat dikirimkan melalui email: Helpdesk.nik@bri.co.id",Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah komplain terkait pembayaran BRIVA,,,T3.1-TRB(OHD),1.0,3.0,TRB - Operation & Help Desk,,,,,,,,,,3.0,,,,,,,,,4.0,3.0,TRB,,,,,,,,,,,,,,,,3.0,8118
8119,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah komplain terkait pembayaran Semen Indonesia (Khusus Nasabah) yang belum diterima,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,4.0,3.0,TRB,,,,,,,,,,,,,,,,,8119
8120,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah komplain terkait pembayaran Pupuk Indonesia (Khusus Nasabah) yang belum diterima,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,4.0,3.0,TRB,,,,,,,,,,,,,,,,,8120
8121,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah komplain terkait pembayaran pasca bayar PLN yang belum diterima,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,4.0,3.0,TRB,,,,,,,,,,,,,,,,,8121
8122,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah komplain terkait double pembayaran BPJS Ketenagakerjaan,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,4.0,3.0,TRB,,,,,,,,,,,,,,,,,8122
8123,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasalah Komplain Terkait Double Pembayaran BPS Kesehatan,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,TRB,,,,,,,,,,,,,,,,,8123
8124,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Complaint - Non-Transaction,Nasabah komplain terkait pembukaan rekening GIRO gagal terbentuk via website Qlola,,,T3.1-TRB(OHD),1.0,5.0,TRB - Operation & Help Desk,,,,,,,,,,5.0,,,,,,,,,11.0,10.0,TRB,,,,,,,,,,,,,,,,,8124
