No,Case Types,Active,User Grouping_New,Segment,Product,Sub Product,Case Category,Old Case Description,New Case Description,Required Sub-Description,Sub,Doc Intake,List Kebutuhan Dokumen,Agent SCC,Eskalasi Team 1 Full,Eskalasi Team 2 Full,Eskalasi Team 3 Full,Eskalasi Team 4 Full,Agent CCT/Frontliner,OLA Eskalasi team 1,OLA Eskalasi team 2,OLA Eskalasi team 3,OLA Eskalasi team 4,Total SLA,New SLA,Detail BRICare,external_id,Unnamed: 28
107,6101,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,"Penghapusan Biaya Acct Menunggak (iuran tahunan, denda keterlambatan, interest dan fee lainnya)",Nasabah Menunggak Mengajukan Penghapusan Biaya Kartu Kredit,1.0,"1. Iuran Tahunan
2. Denda Keterlambatan
3. Bunga
4. Biaya lainnya",0.0,,Agent CCT/Frontliner,CDD - Coll Card & Digital Lending - FE,,,,1.0,7.0,,,,8,7,"Nasabah mengajukan penghapusan biaya Account Menunggak (iuran tahunan, denda keterlambatan, interest dan fee lainnya)
 
 Alasan :
 Nasabah masih aktif bekerja/tidak :
 Keterangan alamat kantor/rumah/nomor telpon yang baru :
 Alamat email nasabah :
 Dokumen yang akan dikirimkan :
 Surat permohonan nasabah dan/ atau penanggung atau ahli waris,
 Fotocopy KTP Nasabah dan atau penanggung atau ahli waris,
 tagihan yang lain (jika dibutuhkan)
 
 Salin status karut kredit (screen PCHI).",6101,
108,6102,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,"Permintaan Surat Keterangan Lunas, Pernah ada Tunggakan",Nasabah Dengan Status Pernah Menunggak Mengajukan Surat Keterangan Lunas,0.0,,1.0,"1. Surat Pernyataan
2. KTP
3. Kartu Kredit",Agent CCT/Frontliner,CDD - Coll Card & Digital Lending - HC,CDD - Coll Card & Digital Lending - RE,,,1.0,3.0,6.0,,,10,9,"Nasabah meminta surat pelunasan
 Alasan :
 Keterangan alamat kantor/rumah/nomor telpon yang baru :
 Copy screen PCHI",6102,
109,6103,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Surat Penutupan Kartu Kredit,Nasabah Mengajukan Surat Penutupan Kartu Kredit,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - LKK,,,,1.0,3.0,,,,4,3,"Permintaan surat penutupan kartu :
 Nasabah meminta surat penutupan kartu
 Alasan
 Mohon bantuannya. Terima kasih.
 Copy PCHI",6103,
110,6200,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Ubah Data Namun Kartu Kredit Blok Coll,Nasabah Mengajukan Perubahan Data Kartu Kredit Dengan Keterangan Blok Coll (Blok E/W/Z),0.0,,1.0,"1. Surat Pernyataan
2. KTP
3. Kartu Kredit",Agent CCT/Frontliner,CDD - Coll Card & Digital Lending - RE,CDD - Clf-1 Credit Card Init - DATAM,,,1.0,7.0,1.0,,,9,8,"Nasabah informasikan alamat/nomor telpon rumah/ nomor telpon kantor/ nomor handphone berubah
 Agent sarankan melakukan pembayaran dan menghubungi kembali H+1 setelah pembayaran
 
 Nasabah informasikan alamat/nomor telpon rumah/ nomor telpon kantor/ nomor handphone berubah
 
 Alasan :
 alamat/nomor telpon rumah/ nomor telpon kantor/ nomor handphone lama :
 alamat/nomor telpon rumah/ nomor telpon kantor/ nomor handphone baru :",6200,
111,6400,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Keringanan Pembayaran - Acct CPD Xday ( CURR dengan Blok Q ) - (produk kartu kredit),Nasabah Menunggak Mengajukan Keringanan Pembayaran Dengan Kondisi Blok Coll CPD Xday (Q/P),0.0,,1.0,"1. Surat Pernyataan
2. KTP
3. Kartu Kredit",Agent CCT/Frontliner,CDD - Coll Card & Digital Lending - FE,,,,1.0,7.0,,,,8,7,"Nasabah meminta dihubungi oleh collection
 Alasan :
 Keterangan alamat kantor/rumah/nomor telpon yang baru :
 Copy screen PCHI",6400,
112,6401,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Keringanan Pembayaran - Bucket 30 & 60 DPD,Nasabah Menunggak Mengajukan Keringanan Pembayaran Dengan Kondisi Bucket 30 & 60 DPD (Blok C/D),0.0,,1.0,"1. Surat Pernyataan
2. KTP
3. Kartu Kredit",Agent CCT/Frontliner,CDD - Coll Card & Digital Lending - MR,,,,1.0,8.0,,,,9,8,"Nasabah meminta dihubungi oleh collection
 Alasan :
 Keterangan alamat kantor/rumah/nomor telpon yang baru :
 Copy screen PCHI",6401,
113,6402,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Keringanan Pembayaran - Bucket 90 - 150 DPD,Nasabah Menunggak Mengajukan Keringanan Pembayaran Dengan Kondisi Bucket 90-150 DPD (Blok E),0.0,,1.0,"1. Surat Pernyataan
2. KTP
3. Kartu Kredit",Agent CCT/Frontliner,CDD - Coll Card & Digital Lending - HC,,,,1.0,9.0,,,,10,9,"Nasabah meminta dihubungi oleh collection
 Alasan :
 Keterangan alamat kantor/rumah/nomor telpon yang baru :
 Copy screen PCHI",6402,
114,6403,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Keringanan Pembayaran - Acct Write Off status 5 (produk Kartu Kredit),Nasabah Menunggak Mengajukan Keringanan Pembayaran Dengan Kondisi Bucket >150 DPD (Blok W/Z),0.0,,1.0,"1. Surat Pernyataan
2. KTP
3. Kartu Kredit",Agent CCT/Frontliner,CDD - Coll Card & Digital Lending - RE,,,,1.0,10.0,,,,11,10,"Nasabah meminta dihubungi oleh collection
 Alasan :
 Keterangan alamat kantor/rumah/nomor telpon yang baru :
 Copy screen PCHI",6403,
115,7101,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Perhitungan Bunga Kartu Kredit,Nasabah Mengajukan Perhitungan Bunga Transaksi Kartu Kredit,0.0,,0.0,,Agent CCT/Frontliner,CDD - Strgy&Prod Credit Card&Dgtl Lend,CDD - Business Operation Team - ITEM,"CDD - Auth,Chrgbck & UserCo - UserCo",SCC - Customer Resolution ,1.0,2.0,4.0,3.0,1.0,11,10,"Nasabah meminta perhitungan bunga
 Lembar tagihan bulan :
 Nominal bunga :
 Alamat email/ nomor fax :
 Mohon bantuannya untuk diproses. Terima kasih",7101,
116,7200,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Iuran Tahunan,Nasabah Mengajukan Penghapusan Iuran Tahunan Kartu Kredit,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - ITEM,,,,1.0,5.0,,,,6,5,"Nasabah mengajukan penghapusan IuranTahunan dengan Persyaratan Pendaftaran 2 BILLER
 NOMOR KARTU KREDIT :
 NAMA SESUAI PCHI :
 JENIS PERSYARATAN : AUTO PAYMENT
 JENIS REQUEST :
 JENIS KARTU :
 TAGIHAN BULAN :
 TANGGAL :
 JUMLAH :
 REFERENCE NUMBER :
 TGL AUTOPAYMENT :
 JUMLAH AUTOPAYMENT :
 KET AUTOPAYMENT :
 ALASAN PENGAJUAN : CH SDH MEMPUNYAI 2 AUTOPAYMENT
 
 
 
 Copy pendebetan Autopayment & PCHI 24 month Profile",7200,
117,7201,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Denda Keterlambatan,Nasabah Mengajukan Penghapusan Denda Keterlambatan Pembayaran Kartu Kredit,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - ITEM,,,,1.0,5.0,,,,6,5,"Nasabah mengajukan Penghapusan Denda Keterlambatan
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7201,
118,7202,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Biaya Over Limit,Nasabah Mengajukan Penghapusan Biaya Over Limit,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - ITEM,,,,1.0,5.0,,,,6,5,"Nasabah mengajukan penghapusan Biaya Over Limit dengan Persyaratan Jumlah Transaksi atau Sales Volume :
 NOMOR KARTU KREDIT
 NAMA SESUAI PCHI
 JENIS PERSYARATAN
 JENIS REQUEST
 JENIS KARTU
 TAGIHAN BULAN
 TANGGAL
 JUMLAH
 REFERENCE NUMBER
 PCHC TRX
 PCHC SLV
 ALASAN PENGAJUAN
 HYSTORY KARTU
 
 Nasabah mengajukanpenghapusanIuranTahunan dengan Persyaratan Pendaftaran 2 BILLER
 JENIS PERSYARATAN
 JENIS REQUEST
 JENIS KARTU
 TAGIHAN BULAN
 TANGGAL
 JUMLAH
 REFERENCE NUMBER
 TGL AUTOPAYMENT
 JUMLAH AUTOPAYMENT
 KET AUTOPAYMENT
 ALASAN PENGAJUAN
 
 Pengajuan Penghapusan Bunga
 Nasabah mengajukan Penghapusan Bunga
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7202,
119,7203,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Bunga,Nasabah Mengajukan Penghapusan Bunga Kartu Kredit,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - ITEM,,,,1.0,5.0,,,,6,5,"Nasabah mengajukan Penghapusan Bunga
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7203,
120,7204,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Biaya Materai,Nasabah Mengajukan Penghapusan Biaya Materai,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - ITEM,,,,1.0,5.0,,,,6,5,"Nasabah mengajukan Penghapusan Biaya Materai
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7204,
121,7205,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Biaya estatement,Nasabah Mengajukan Penghapusan Biaya E-statement,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - Delivery,CDD - Business Operation Team - ITEM,,,1.0,2.0,5.0,,,8,7,"Nasabah mengajukan Penghapusan Biaya estatement
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7205,
122,7206,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Biaya Pergantian kartu,Nasabah Mengajukan Penghapusan Biaya Pergantian Kartu Kredit,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - ITEM,,,,1.0,5.0,,,,6,5,"Nasabah mengajukan Penghapusan Biaya Pergantian Kartu
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7206,
123,7207,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Biaya Kenaikan Limit,Nasabah Mengajukan Penghapusan Biaya Kenaikan Limit Kartu Kredit,0.0,,0.0,,Agent CCT/Frontliner,CDD - Clf-1 Credit Card Init - LIMIT,CDD - Business Operation Team - ITEM,,,1.0,4.0,2.0,,,7,6,"Nasabah mengajukan Penghapusan Biaya Kenaikan Limit
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7207,
124,7208,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Biaya Notifikasi,Nasabah Mengajukan Penghapusan Biaya Notifikasi Transaksi,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - ITEM,,,,1.0,5.0,,,,6,5,"Nasabah mengajukan Penghapusan Biaya Notifikasi
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7208,
125,7700,TRUE,Funding & Retail Payment,Individu Umum,Loans,Kartu Kredit,Fraud / Suspicious Transactions,Komplain Transaksi Kartu Kredit tidak di akui merchant BRI,Nasabah Melaporkan Sanggahan Transaksi Kartu Kredit BRI di Merchant BRI,0.0,,1.0,"1. Form Sanggahan 
2. KTP 
3. Kartu Kredit",Agent CCT/Frontliner,FST - Transaction & Service Compliance,SCC - Customer Resolution ,,,1.0,7.0,1.0,,,9,8,"Nasabah mengajukan keberatan transaksi pada
 Tagihan bulan : ... ( b/s cycle )
 Tanggal transaksi : ...
 Lokasi transaksi : ... ( nama merchant )
 Nominal : Rp. ...
 Alasan pengajuan : ...
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
 Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
 Tolong bantuannya untuk tindak lanjut. Terima kasih.
 Copy PCHI
 
 Merujuk TT : (nomor TT Dispute)
 Mohon bantuannya untuk pengiriman formulir sanggahan transaksi ke alamat email/nomor fax : …
 Terima kasih
 
 Nasabah mengajukan keberatan transaksi pada
 Tagihan bulan : ... ( b/s cycle )
 Tanggal transaksi : ...
 Tanggal Posting :
 Lokasi transaksi : ... ( nama merchant )
 Nominal : Rp. ...
 kode ARN :
 POS MODE :
 Alasan pengajuan : ...
 
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
 Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
 Tolong bantuannya untuk tindak lanjut. Terima kasih.
 
 
 Copy PCHI
 
 Permintaan pemblokiran KK BRI
 Alasan pemblokiran : ...
 Tanggal / Jam lapor : ...
 Tanggal / Jam pemblokiran : ...
 Pemblokiran dilakukan oleh : ...
 Pengajuan kartu pengganti : ( ya )
 Transaksi terakhir : ( nama merchant )
 Tanggal transaksi terakhir : ...
 Nominal : ...
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Transaksi terakhir sudah diinformasikan.
 Kartu pengganti dikirimkan ke alamat ........................
 Tolong bantuannya untuk tindak lanjut. Terima kasih
 Copy month profile",7700,
126,7701,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Complaint - Transaction,Komplain Transaksi Tarik Tunai Kartu Kredit di ATM BRI Tidak Diakui (GIC - ORD),Nasabah Komplain Gagal Tarik Tunai Menggunakan Kartu Kredit di ATM BRI,0.0,,1.0,"1. Form Sanggahan 
2. KTP 
3. Kartu Kredit",Agent CCT/Frontliner,CDD - Business Operation Team - ITEM,,,,1.0,8.0,,,,9,8,"Nasabah mengajukan keberatan transaksi pada
 Tagihan bulan : ... ( b/s cycle )
 Tanggal transaksi : ...
 Tanggal Posting :
 Lokasi transaksi : ... ( ATM BRI )
 Nominal : Rp. ...
 Alasan pengajuan : ...
 
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
 Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
 Tolong bantuannya untuk tindak lanjut. Terima kasih.
 
 
 Copy PCHI",7701,
127,7702,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Complaint - Transaction,Komplain Transaksi Tarik Tunai Kartu Kredit di ATM Bank Lain Tidak Diakui (GIC - ORD),Nasabah Komplain Gagal Tarik Tunai Menggunakan Kartu Kredit di ATM Bank Lain,0.0,,1.0,"1. Form Sanggahan 
2. KTP 
3. Kartu Kredit",Agent CCT/Frontliner,"CDD - Auth,Chrgbck & UserCo - CHARGEBACK",CDD - Business Operation Team - ITEM,,,1.0,4.0,3.0,,,8,7,"Nasabah mengajukan keberatan transaksi pada
 Tagihan bulan : ... ( b/s cycle )
 Tanggal transaksi : ...
 Tanggal Posting :
 Lokasi transaksi : ... ( Nama Bank ATM bank lain )
 Nominal : Rp. ...
 Alasan pengajuan : ...
 
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
 Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
 Tolong bantuannya untuk tindak lanjut. Terima kasih.
 
 
 Copy PCHI",7702,
128,7703,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Fraud / Suspicious Transactions,Komplain Transaksi Kartu Kredit tidak di akui merchant Bank Lain,Nasabah Melaporkan Sanggahan Transaksi Kartu Kredit BRI di Merchant Bank Lain,0.0,,1.0,"1. Form Sanggahan 
2. KTP 
3. Kartu Kredit",Agent CCT/Frontliner,ORD - Fraud Management & Recovery Desk,"CDD - Auth,Chrgbck & UserCo - CHARGEBACK",CDD - Business Operation Team - ITEM,,1.0,3.0,3.0,2.0,,9,8,"Nasabah mengajukan keberatan transaksi pada
 Tagihan bulan : ... ( b/s cycle )
 Tanggal transaksi : ...
 Tanggal Posting :
 Lokasi transaksi : ... ( nama merchant )
 Nominal : Rp. ...
 kode ARN :
 POS MODE :
 Alasan pengajuan : ...
 
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
 Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
 Tolong bantuannya untuk tindak lanjut. Terima kasih.
 
 
 Copy PCHI",7703,
129,7704,TRUE,Operational Risk,Individu Umum,Loans,Kartu Kredit,Fraud / Suspicious Transactions,Sanggahan Tarik Tunai Kartu (ATM BRI/bank Lain),Nasabah Melaporkan Sanggahan Transaksi tarik Tunai Kartu Kredit di ATM BRI/Bank Lain,0.0,,1.0,"1. Form Sanggahan 
2. KTP 
3. Kartu Kredit",Agent CCT/Frontliner,ORD - Fraud Management & Recovery Desk,,,,1.0,4.0,,,,5,4,"Nasabah mengajukan keberatan transaksi pada
 Tagihan bulan : ... ( b/s cycle )
 Tanggal transaksi : ...
 Lokasi transaksi : ... ( nama merchant )
 Nominal : Rp. ...
 Alasan pengajuan : ...
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Transaksi : ON US/ OFF US
 Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
 Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
 Tolong bantuannya untuk tindak lanjut. Terima kasih.
 Copy PCHI
 
 Penerbitan kartu kredit baru, buatkan laporan dengan calltype 2203 dengan format :
 
 Permintaan pemblokiran KK BRI
 Alasan pemblokiran : ...
 Tanggal / Jam lapor : ...
 Tanggal / Jam pemblokiran : ...
 Pemblokiran dilakukan oleh : ...
 Pengajuan kartu pengganti : ( ya )
 Transaksi terakhir : ( nama merchant )
 Tanggal transaksi terakhir : ...
 Nominal : ...
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Transaksi terakhir sudah diinformasikan.
 Kartu pengganti dikirimkan ke alamat ........................
 Tolong bantuannya untuk tindak lanjut. Terima kasih
 Copy month profile
 
 Buat laporan pengiriman formulir calltype 1102 dengan format
 
 Merujuk TT : (nomor TT Dispute)
 Mohon bantuannya untuk pengiriman formulir sanggahan transaksi ke alamat email/nomor fax : …
 Terima kasih",7704,
130,7705,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Complaint - Transaction,Transaksi Gagal di EDC Bank Lain Namun Ditagihkan,Nasabah Komplain Gagal Transaksi Kartu Kredit di EDC Bank Lain Namun ada Tagihan,0.0,,1.0,"1. Form Sanggahan 
2. KTP 
3. Kartu Kredit",Agent CCT/Frontliner,"CDD - Auth,Chrgbck & UserCo - CHARGEBACK",CDD - Business Operation Team - ITEM,,,1.0,4.0,3.0,,,8,7,"Nasabah mengajukan keberatan transaksi pada
Tagihan bulan : ... ( b/s cycle )
Tanggal transaksi : ...
Lokasi transaksi : ... ( nama merchant )
Nominal : Rp. ...
Alasan pengajuan : ...
Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
Transaksi : ON US/ OFF US
Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
Tolong bantuannya untuk tindak lanjut. Terima kasih.
Copy PCHI	",7705,
131,7979,TRUE,Resolution Center,Korporasi,Savings,Giro,Inquiry,Nasabah Inti Kerjasama,Nasabah Inti Kerjasama (NIK) Menanyakan Informasi Pengunaan Cash Card,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,7979,
132,8001,FALSE,Resolution Center,Individu Umum,Servicing,Government Programme,Third Party Support,Bansos-Pemindahan Kuota KPM,Nasabah Menanyakan Informasi pemindahan kuota KPM,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,"Nasabah mengajukan pemindahan kuota KPM BanSos
 Solusi yang diberikan :",8001,
133,8004,TRUE,Funding & Retail Payment,Korporasi,Transaction Banking,Merchant Solutions,Platform & Device Support,Permasalahan BRIMOLA,Nasabah komplain terkait kendala Aplikasi BRIMOLA,0.0,,0.0,,Agent CCT/Frontliner,FST - Merchant Implementation Management,,,,1.0,5.0,,,,6,5,"Nasabah menanyakan tentang : .......
 ID Agen/ ID Pangkalan :
 Informasi yang disampaikan agent : .....
 
 ( Copy Status yang terdaftar di aplikasi BRIMola )",8004,
134,8005,TRUE,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,Permasalahan GOVSTORE,Nasalah Komplain Permasalahan BRIstore/Merchant Kerjasama BRI,0.0,,0.0,,Agent CCT/Frontliner,FST - Merchant Implementation Management,,,,1.0,1.0,,,,2,1,xxx,8005,
135,8008,TRUE,Resolution Center,Individu Umum,Servicing,Kartu Debit,Complaint - Non-Transaction,Permintaan Kartu ATM Kondisi Urgent,Nasabah Komplain Tidak Mendapatkan Kartu Debit Saat Datang ke Unit Kerja,0.0,,0.0,,Agent CCT/Frontliner,SCC - Customer Resolution ,Branch,,,1.0,1.0,4.0,,,6,5,"#URGENT
 Nasabah Komplain Karena Ketersedian Kartu
 Alasan nasabah:
 Unit Kerja pengambilan kartu:
 Kode Branch Uker pengambilan kartu :
 Tanggal Pengambilan kartu:
 Nomor Handphone:",8008,
