No,Case Types,Active,User Grouping_New,Segment,Product,Sub Product,Case Category,Old Case Description,New Case Description,Required Sub-Description,Sub,Doc Intake,List Kebutuhan Dokumen,Agent SCC,Eskalasi Team 1 Full,Eskalasi Team 2 Full,Eskalasi Team 3 Full,Eskalasi Team 4 Full,Agent CCT/Frontliner,OLA Eskalasi team 1,OLA Eskalasi team 2,OLA Eskalasi team 3,OLA Eskalasi team 4,Total SLA,New SLA,New SLA.1,Unnamed: 27,Detail BRICare,external_id
118.0,7202,True,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Biaya Over Limit,Nasabah Mengajukan Penghapusan Biaya Over Limit,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - ITEM,,,,1.0,5.0,,,,6,5.0,5.0,match,"Nasabah mengajukan penghapusan Biaya Over Limit dengan Persyaratan Jumlah Transaksi atau Sales Volume :
 NOMOR KARTU KREDIT
 NAMA SESUAI PCHI
 JENIS PERSYARATAN
 JENIS REQUEST
 JENIS KARTU
 TAGIHAN BULAN
 TANGGAL
 JUMLAH
 REFERENCE NUMBER
 PCHC TRX
 PCHC SLV
 ALASAN PENGAJUAN
 HYSTORY KARTU
 
 Nasabah mengajukanpenghapusanIuranTahunan dengan Persyaratan Pendaftaran 2 BILLER
 JENIS PERSYARATAN
 JENIS REQUEST
 JENIS KARTU
 TAGIHAN BULAN
 TANGGAL
 JUMLAH
 REFERENCE NUMBER
 TGL AUTOPAYMENT
 JUMLAH AUTOPAYMENT
 KET AUTOPAYMENT
 ALASAN PENGAJUAN
 
 Pengajuan Penghapusan Bunga
 Nasabah mengajukan Penghapusan Bunga
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7202
119.0,7203,True,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Bunga,Nasabah Mengajukan Penghapusan Bunga Kartu Kredit,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - ITEM,,,,1.0,5.0,,,,6,5.0,5.0,match,"Nasabah mengajukan Penghapusan Bunga
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7203
120.0,7204,True,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Biaya Materai,Nasabah Mengajukan Penghapusan Biaya Materai,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - ITEM,,,,1.0,5.0,,,,6,5.0,5.0,match,"Nasabah mengajukan Penghapusan Biaya Materai
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7204
121.0,7205,True,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Biaya estatement,Nasabah Mengajukan Penghapusan Biaya E-statement,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - Delivery,CDD - Business Operation Team - ITEM,,,1.0,2.0,5.0,,,8,7.0,7.0,match,"Nasabah mengajukan Penghapusan Biaya estatement
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7205
122.0,7206,True,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Biaya Pergantian kartu,Nasabah Mengajukan Penghapusan Biaya Pergantian Kartu Kredit,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - ITEM,,,,1.0,5.0,,,,6,5.0,5.0,match,"Nasabah mengajukan Penghapusan Biaya Pergantian Kartu
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7206
123.0,7207,True,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Biaya Kenaikan Limit,Nasabah Mengajukan Penghapusan Biaya Kenaikan Limit Kartu Kredit,0.0,,0.0,,Agent CCT/Frontliner,CDD - Clf-1 Credit Card Init - LIMIT,CDD - Business Operation Team - ITEM,,,1.0,4.0,2.0,,,7,6.0,6.0,match,"Nasabah mengajukan Penghapusan Biaya Kenaikan Limit
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7207
124.0,7208,True,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengajuan Penghapusan Biaya Notifikasi,Nasabah Mengajukan Penghapusan Biaya Notifikasi Transaksi,0.0,,0.0,,Agent CCT/Frontliner,CDD - Business Operation Team - ITEM,,,,1.0,5.0,,,,6,5.0,5.0,match,"Nasabah mengajukan Penghapusan Biaya Notifikasi
 Tagihan bulan : ( b/s cycle )
 Nominal : Rp . …
 Alasan pengajuan : ...
 Keterangan tambahan: ( jika tidak ada, field ini dikosongkan )
 Tolong bantuannya untuk tindak lanjut.
 Terima kasih.
 Copy month profile
 Copy biaya yang dimaksud
 
 (Cantumkan juga nominal atau total nominal pada kolom nominal)",7208
125.0,7700,True,Funding & Retail Payment,Individu Umum,Loans,Kartu Kredit,Fraud / Suspicious Transactions,Komplain Transaksi Kartu Kredit tidak di akui merchant BRI,Nasabah Melaporkan Sanggahan Transaksi Kartu Kredit BRI di Merchant BRI,0.0,,1.0,"1. Form Sanggahan 
2. KTP 
3. Kartu Kredit",Agent CCT/Frontliner,FST - Transaction & Service Compliance,SCC - Customer Resolution ,,,1.0,7.0,1.0,,,9,8.0,8.0,match,"Nasabah mengajukan keberatan transaksi pada
 Tagihan bulan : ... ( b/s cycle )
 Tanggal transaksi : ...
 Lokasi transaksi : ... ( nama merchant )
 Nominal : Rp. ...
 Alasan pengajuan : ...
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
 Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
 Tolong bantuannya untuk tindak lanjut. Terima kasih.
 Copy PCHI
 
 Merujuk TT : (nomor TT Dispute)
 Mohon bantuannya untuk pengiriman formulir sanggahan transaksi ke alamat email/nomor fax : …
 Terima kasih
 
 Nasabah mengajukan keberatan transaksi pada
 Tagihan bulan : ... ( b/s cycle )
 Tanggal transaksi : ...
 Tanggal Posting :
 Lokasi transaksi : ... ( nama merchant )
 Nominal : Rp. ...
 kode ARN :
 POS MODE :
 Alasan pengajuan : ...
 
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
 Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
 Tolong bantuannya untuk tindak lanjut. Terima kasih.
 
 
 Copy PCHI
 
 Permintaan pemblokiran KK BRI
 Alasan pemblokiran : ...
 Tanggal / Jam lapor : ...
 Tanggal / Jam pemblokiran : ...
 Pemblokiran dilakukan oleh : ...
 Pengajuan kartu pengganti : ( ya )
 Transaksi terakhir : ( nama merchant )
 Tanggal transaksi terakhir : ...
 Nominal : ...
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Transaksi terakhir sudah diinformasikan.
 Kartu pengganti dikirimkan ke alamat ........................
 Tolong bantuannya untuk tindak lanjut. Terima kasih
 Copy month profile",7700
126.0,7701,True,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Complaint - Transaction,Komplain Transaksi Tarik Tunai Kartu Kredit di ATM BRI Tidak Diakui (GIC - ORD),Nasabah Komplain Gagal Tarik Tunai Menggunakan Kartu Kredit di ATM BRI,0.0,,1.0,"1. Form Sanggahan 
2. KTP 
3. Kartu Kredit",Agent CCT/Frontliner,CDD - Business Operation Team - ITEM,,,,1.0,8.0,,,,9,8.0,8.0,match,"Nasabah mengajukan keberatan transaksi pada
 Tagihan bulan : ... ( b/s cycle )
 Tanggal transaksi : ...
 Tanggal Posting :
 Lokasi transaksi : ... ( ATM BRI )
 Nominal : Rp. ...
 Alasan pengajuan : ...
 
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
 Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
 Tolong bantuannya untuk tindak lanjut. Terima kasih.
 
 
 Copy PCHI",7701
127.0,7702,True,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Complaint - Transaction,Komplain Transaksi Tarik Tunai Kartu Kredit di ATM Bank Lain Tidak Diakui (GIC - ORD),Nasabah Komplain Gagal Tarik Tunai Menggunakan Kartu Kredit di ATM Bank Lain,0.0,,1.0,"1. Form Sanggahan 
2. KTP 
3. Kartu Kredit",Agent CCT/Frontliner,"CDD - Auth,Chrgbck & UserCo - CHARGEBACK",CDD - Business Operation Team - ITEM,,,1.0,4.0,3.0,,,8,7.0,7.0,match,"Nasabah mengajukan keberatan transaksi pada
 Tagihan bulan : ... ( b/s cycle )
 Tanggal transaksi : ...
 Tanggal Posting :
 Lokasi transaksi : ... ( Nama Bank ATM bank lain )
 Nominal : Rp. ...
 Alasan pengajuan : ...
 
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
 Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
 Tolong bantuannya untuk tindak lanjut. Terima kasih.
 
 
 Copy PCHI",7702
128.0,7703,True,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Fraud / Suspicious Transactions,Komplain Transaksi Kartu Kredit tidak di akui merchant Bank Lain,Nasabah Melaporkan Sanggahan Transaksi Kartu Kredit BRI di Merchant Bank Lain,0.0,,1.0,"1. Form Sanggahan 
2. KTP 
3. Kartu Kredit",Agent CCT/Frontliner,ORD - Fraud Management & Recovery Desk,"CDD - Auth,Chrgbck & UserCo - CHARGEBACK",CDD - Business Operation Team - ITEM,,1.0,3.0,3.0,2.0,,9,8.0,8.0,match,"Nasabah mengajukan keberatan transaksi pada
 Tagihan bulan : ... ( b/s cycle )
 Tanggal transaksi : ...
 Tanggal Posting :
 Lokasi transaksi : ... ( nama merchant )
 Nominal : Rp. ...
 kode ARN :
 POS MODE :
 Alasan pengajuan : ...
 
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
 Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
 Tolong bantuannya untuk tindak lanjut. Terima kasih.
 
 
 Copy PCHI",7703
129.0,7704,True,Operational Risk,Individu Umum,Loans,Kartu Kredit,Fraud / Suspicious Transactions,Sanggahan Tarik Tunai Kartu (ATM BRI/bank Lain),Nasabah Melaporkan Sanggahan Transaksi tarik Tunai Kartu Kredit di ATM BRI/Bank Lain,0.0,,1.0,"1. Form Sanggahan 
2. KTP 
3. Kartu Kredit",Agent CCT/Frontliner,ORD - Fraud Management & Recovery Desk,,,,1.0,4.0,,,,5,4.0,4.0,match,"Nasabah mengajukan keberatan transaksi pada
 Tagihan bulan : ... ( b/s cycle )
 Tanggal transaksi : ...
 Lokasi transaksi : ... ( nama merchant )
 Nominal : Rp. ...
 Alasan pengajuan : ...
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Transaksi : ON US/ OFF US
 Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
 Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
 Tolong bantuannya untuk tindak lanjut. Terima kasih.
 Copy PCHI
 
 Penerbitan kartu kredit baru, buatkan laporan dengan calltype 2203 dengan format :
 
 Permintaan pemblokiran KK BRI
 Alasan pemblokiran : ...
 Tanggal / Jam lapor : ...
 Tanggal / Jam pemblokiran : ...
 Pemblokiran dilakukan oleh : ...
 Pengajuan kartu pengganti : ( ya )
 Transaksi terakhir : ( nama merchant )
 Tanggal transaksi terakhir : ...
 Nominal : ...
 Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
 Transaksi terakhir sudah diinformasikan.
 Kartu pengganti dikirimkan ke alamat ........................
 Tolong bantuannya untuk tindak lanjut. Terima kasih
 Copy month profile
 
 Buat laporan pengiriman formulir calltype 1102 dengan format
 
 Merujuk TT : (nomor TT Dispute)
 Mohon bantuannya untuk pengiriman formulir sanggahan transaksi ke alamat email/nomor fax : …
 Terima kasih",7704
130.0,7705,True,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Complaint - Transaction,Transaksi Gagal di EDC Bank Lain Namun Ditagihkan,Nasabah Komplain Gagal Transaksi Kartu Kredit di EDC Bank Lain Namun ada Tagihan,0.0,,1.0,"1. Form Sanggahan 
2. KTP 
3. Kartu Kredit",Agent CCT/Frontliner,"CDD - Auth,Chrgbck & UserCo - CHARGEBACK",CDD - Business Operation Team - ITEM,,,1.0,4.0,3.0,,,8,7.0,7.0,match,"Nasabah mengajukan keberatan transaksi pada
Tagihan bulan : ... ( b/s cycle )
Tanggal transaksi : ...
Lokasi transaksi : ... ( nama merchant )
Nominal : Rp. ...
Alasan pengajuan : ...
Keterangan tambahan : ( jika tidak ada, field ini dikosongkan )
Transaksi : ON US/ OFF US
Nasabah setuju dengan pembebanan biaya copy sales draft sebesar Rp. ...
Agent sarankan untuk kirim dokumen : formulir sanggahan transaksi, copy kartu kredit, copy KTP
Tolong bantuannya untuk tindak lanjut. Terima kasih.
Copy PCHI	",7705
131.0,7979,True,Resolution Center,Korporasi,Savings,Giro,Inquiry,Nasabah Inti Kerjasama,Nasabah Inti Kerjasama (NIK) Menanyakan Informasi Pengunaan Cash Card,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,7979
132.0,8001,False,Resolution Center,Individu Umum,Servicing,Government Programme,Third Party Support,Bansos-Pemindahan Kuota KPM,Nasabah Menanyakan Informasi pemindahan kuota KPM,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,"Nasabah mengajukan pemindahan kuota KPM BanSos
 Solusi yang diberikan :",8001
133.0,8004,True,Funding & Retail Payment,Korporasi,Transaction Banking,Merchant Solutions,Platform & Device Support,Permasalahan BRIMOLA,Nasabah komplain terkait kendala Aplikasi BRIMOLA,0.0,,0.0,,Agent CCT/Frontliner,FST - Merchant Implementation Management,,,,1.0,5.0,,,,6,5.0,5.0,match,"Nasabah menanyakan tentang : .......
 ID Agen/ ID Pangkalan :
 Informasi yang disampaikan agent : .....
 
 ( Copy Status yang terdaftar di aplikasi BRIMola )",8004
134.0,8005,True,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,Permasalahan GOVSTORE,Nasalah Komplain Permasalahan BRIstore/Merchant Kerjasama BRI,0.0,,0.0,,Agent CCT/Frontliner,FST - Merchant Implementation Management,,,,1.0,1.0,,,,2,1.0,1.0,match,xxx,8005
135.0,8008,True,Resolution Center,Individu Umum,Servicing,Kartu Debit,Complaint - Non-Transaction,Permintaan Kartu ATM Kondisi Urgent,Nasabah Komplain Tidak Mendapatkan Kartu Debit Saat Datang ke Unit Kerja,0.0,,0.0,,Agent CCT/Frontliner,SCC - Customer Resolution ,Branch - Unit Kerja,,,1.0,1.0,4.0,,,6,5.0,5.0,match,"#URGENT
 Nasabah Komplain Karena Ketersedian Kartu
 Alasan nasabah:
 Unit Kerja pengambilan kartu:
 Kode Branch Uker pengambilan kartu :
 Tanggal Pengambilan kartu:
 Nomor Handphone:",8008
136.0,8102,True,Resolution Center,Individu Umum,Loans,"KPR, KUR, KMK, KI",Inquiry,Permasalahan Pinjaman (permintaan untuk penyesuaian ketentuan produk pinjaman),"Nasabah Menanyakan Cara, Syarat, Ketentuan & Komplain Terkait Produk Pinjaman",0.0,,0.0,,Agent CCT/Frontliner,SCC - Customer Resolution ,Branch - Unit Kerja,,,1.0,1.0,4.0,,,6,5.0,5.0,match,"Nasabah menanyakan/melaporkan permasalahan Pinjaman.
 Format Case pinjaman Briguna:
 Jenis Pinjaman :
 Permasalahan :
 
 Note: Mohon remark jenis pinjaman, contoh: #Briguna
 
  Format Case pinjaman lainnya:
 Jenis Pinjaman :
 Permasalahan :
 
 Sudah sarankan datang ke Kantor BRI asal pengajuan pinjaman",8102
137.0,8103,True,Resolution Center,Individu Umum,Servicing,Mobile Banking,Platform & Device Support,Aplikasi Qlola Mobile,Nasabah Komplain Terkait Menu Qlola,0.0,,0.0,,Agent CCT/Frontliner,Bespoke Tech-Enabled Value Chain Team,,,,1.0,1.0,,,,2,1.0,1.0,match,xxx,8103
138.0,8104,True,Investment Service,Individu Umum,Servicing,Trustee & Wali Amanat,Complaint - Transaction,Trustee & Wali Amanat,Nasabah Menanyakan dan Komplain Mengenai Trustee dan Wali Amanat,1.0,"1. Informasi Jasa Layanan Trustee/Agen Penampungan/Agen Pembayaran
2. Distribusi Dana Trustee Tidak Sesuai PKS 
3. Reporting Transaksi Trustee
4. Informasi Umum Trustee
5. Informasi Jasa Layanan Wali Amanat
6. Informasi Umum Wali Amanat ",0.0,,Agent CCT/Frontliner,INV - TCS Operation Team,,,,1.0,10.0,,,,11,10.0,10.0,match,xxx,8104
139.0,8105,True,Resolution Center,Individu Umum,Investment,SBN,Products / Promotion Inquiry,"TRUSTEE, KUSTODIAN, ORI, SUBSIDIARIES","Nasabah Menanyakan Cara, Syarat & Ketentuan Terkait Produk Investasi (Kustodian, ORI, Subsidiaries)",0.0,,0.0,,Agent CCT/Frontliner,SCC - Customer Resolution ,,,,1.0,1.0,,,,2,1.0,1.0,match,"Nasabah komplain mengenai rekening investment ( DPLK, TRUSTEE, KUSTODIAN, ORI, SUBSIDIARIES)",8105
140.0,8106,True,Investment Service,Individu Umum,Investment,DPLK,Complaint - Transaction,DPLK Dana Pensiun Lembaga Keuangan (complain terkait DPLK),Nasabah Komplain Terkait Dana Pensiun Lembaga Keuangan (DPLK),1.0,1. Claim DPLK Belum Terbayarkan 2. Progress Perubahan Jenis Investasi 3. Penarikan Sebagian Belum Terbayarkan 4. Dana Pengalihan Masuk/Keluar Belum Berhasil 5. Iuran DPLK Belum Masuk ke Rekening DPLK 6. Pengiriman Ulang Portfolio/E-Statement DPL,0.0,,Agent CCT/Frontliner,INV - Business Operation DPLK Team,,,,1.0,9.0,,,,10,9.0,9.0,match,"Peserta menanyakan Status DPLK/Saldo DPLK/Nomor Kartu DPLK
 Atau pengecekan status Pencairan DPLK atau Syarat pengajuan Pencairan Saldo DPLK
 (Hapus yang tidak diperlukan)
 Nomor Kartu :
 Nomor CIF :
 Nama :
 Tgl Lahir :
 (Copy Informasi yang tercantum pada aplikasi SI DPLK)",8106
141.0,8107,True,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Non-Transaction,Pendaftaran User BRICAMS,Nasabah Mengajukan Pendaftaran User BRICAMS / QCash / Gagal Login,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,3.0,,,,4,3.0,3.0,match,"Nasabah menanyakan cara : Pendaftaran User/Tambah User BRICams / QCash
 Sudah informasikan ....(catat sesuai yang diinfo ke nasabah)
 
 Nasabah complain : Pendaftaran User/Tambah User BRICAMS / QCash
 Detail permasalahan :
 Nama perusahaan :
 Group perusahaan :
 Nomor kontak yang dapat dihubungi.:
 PIC pemohon :
 
 Mohon bantuan tindak lanjut
 Terima kasih
 
 Nasabah mengajukan pendaftaran User BRICams / QCash
 Nama perusahaan :
 Group perusahaan :
 Nomor kontak yang dapat dihubungi.:
 PIC pemohon :
 
 Mohon bantuan untuk tindak lanjut
 Terima kasih",8107
142.0,8108,True,Resolution Center,Korporasi,Servicing,Cash Management,Platform & Device Support,Menu Layanan Qlola Apps,Nasabah Menanyakan Informasi Menu Layanan Qlola Apps,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,Penjelasan terkait Produk Qlola Apps oleh Agent,8108
143.0,8109,True,Resolution Center,Korporasi,Servicing,Cash Management,Inquiry,Pembelian Valas via Qlola APPS,Nasabah Menanyakan Informasi Pembelian Valas via Qlola Apps,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,"Nasabah menanyakan/Complain terkait Pembelian Valas via Qlola
 Nominal :
 Tgl transaksi :
 Sudah infokan :…",8109
144.0,8110,True,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,"Gagal generate kode Reference Qlola Remittance, namun dana terdebet","Nasabah komplain gagal generate code reference Qlola Remittance, namun dana terdebet",0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,3.0,,,,4,3.0,3.0,match,"Nasabah infokan gagal transaksi outgoing remittence, namun dana terdebet
 Sudah infokan :...",8110
145.0,8111,True,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade Transaksi,Nasabah komplain terkait kendala transaksi Qlola Cash & Trade Transaksi,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,3.0,,,,4,3.0,3.0,match,"Nasabah menanyakan informasi terkait Transaksi Trade Finance
 Sudah informasikan :",8111
146.0,8112,True,Transaction Banking,Korporasi,Servicing,Cash Management,Fraud / Suspicious Transactions,Bank Garansi Palsu Qlola Apps,Nasabah melaporkan dugaan bank garansi palsu pada QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,5.0,,,,6,5.0,5.0,match,"Nasabah infokan menerima Bank Garansi Palsu
 Nomor :
 Uker Penerbit :
 Nominal :
 No ponsel yang dapat dihubungi :
 
 Mohon bantuan tindak lanjut",8112
147.0,8113,True,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Konfirmasi Pembayaran dari Pangkalan ke Agen LPG via BRIMOLA,Nasabah menanyakan Konfirmasi Transaksi Pembayaran dari Pangkalan ke Agen LPG via BRIMOLA,0.0,,0.0,,Agent CCT/Frontliner,FST - Merchant Implementation Management,,,,1.0,5.0,,,,6,5.0,5.0,match,"Nasabah infokan Pembayaran dari Pangkalan ke Agen LPG via BRIMOLA
Transaksi gagal namun saldo sudah terdebet
Nominal :
Tanggal :
Jam transaksi :
Nomor kartu Kredit/Debit/Briva :
 
Mohon bantuan tindak lanjut
Terima kasih",8113
148.0,8114,True,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Reset user Qlola yang terblokir,"Nasabah komplain terkait username, password, reset atau sistem aplikasi down Qlola",0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,"Information
 Nasabah Infokan User Qlola : Terblokir/Gagal Login Qlola/Sistem aplikasi Down
 Sudah infokan :
 
 Maintenance
 Nasabah mengajukan reset password Qlola
 Nama perusahaan :
 Corporate ID :
 User ID :
 Nama :
 Alamt email user :
 Mohon bantuan tindak lanjut :",8114
149.0,8115,True,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Permasalahan Cash Billing Management,"Nasabah komplain terkait invoice belum muncul, mutasi belum terupdate, rekening pinjaman belum aktif pada Cash Billing Management Qlola",0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,3.0,,,,4,3.0,3.0,match,"Nasabah melaporkan kendala Corporate Billing Management
 Detail kendala :
 Nama perusahaan
 Corporate ID/User ID CBM
 Nomor Invoice
 nominal Invoice
 Nama PIC dan Nomor yang dapat dihubungi
 Jenis Transaksi
 alamat email
 Keterangan : Muncul /tidak Keterangan atau notifikasi saat transaksi gagal
 Mohon bantuan tindak lanjut
 Terima kasih",8115
150.0,8118,True,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade BRIVA,Nasabah komplain terkait gagal upload BRIVA Qlola,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,3.0,,,,4,3.0,3.0,match,"Jika nasabah menghubungi Contact BRI melaporkan gagal upload virtual BRIVA
 Nama Perusahaan :
 Corporate ID :
 Nomor rekening terdaftar di BRIVA :
 Nomor Ponsel Yang Bisa Dihubungi ;
 BRIVA Code (5 digit pertama corporate ) :
 Respon yang muncul :
 infokan kepada nasabah agar file yang ingin diupload dapat dikirimkan melalui email: Helpdesk.nik@bri.co.id
 
 Jika nasabah menghubungi Contact BRI melaporkan nasabah gagal melakukan top up, status masih Paid (saldo sudah berkurang)
 Nama Perusahaan :
 Nomor rekening :
 Corporate ID :
 Nomor BRIVA :
 Tanggal Transaksi :
 Nominal Transaksi :
 Email Corporate (yang Terdaftar BRICaMS)
 5 digit pertama Code BRIVA pada corporate :
 Nomor Ponsel yang bisa dihubungi :
 infokan ke nasabah untuk capture kegagalan (FULL) kirim email: Helpdesk.nik@bri.co.id
 
 Jika nasabah menghubungi Contact BRI melaporkan nasabah belum terima BRIVA
 Nasabah melaporkan terkait belum terima Virtual BRIVA
 agent sudah arahkan untuk ke kantor Bank BRI awal pembukaan rekening
 
 jika nasabah menghubungi Contact BRI melaporkan sudah terdaftar BRIVA akantetapi lupa nomor BRIVA
 Nama Perusahaan
 Nomor Rekening terdaftar BRIVA
 Corporate ID
 Email Corporate (yang Terdaftar BRICaMS)
 Nomor telepon atau nomor ponsel yang bisa dihubungi
 infokan ke nasabah untuk capture kegagalan (FULL) kirim email: Helpdesk.nik@bri.co.id
 
 Jika nasabah menghubungi Contact BRI melaporkan muncul respon ""No data found for BRIVA (data BRIVA yang diinput harus benar)""
 Nasabah melaporkan terkait No data found for BRIVA
 agent sudah mengarahkan data yang diinput sudah benar, code BRIVA terdiri:
 corp : 5 digit
 costumer: 10 digit
 
 Jika nasabah menghubungi Contact BRI melaporkan muncul status pembayaran Paid (sukses) namun belum diterima
 Nama perusahaan
 Nomor rekening
 Corporate ID
 Nomor BRIVA
 Tanggal Transaksi
 Nominal Transaksi
 Email Corporate (yang Terdaftar BRICaMS)
 Respon yang muncul
 Bisa disebutkan 5 digit pertama Code BRIVA pada corporate
 Nomor Ponsel yang bisa dihubungi
 infokan ke nasabah untuk capture kegagalan (FULL) dapat dikirimkan melalui email: Helpdesk.nik@bri.co.id",8118
